98.8012958963283, 41.379310344827545
98.71490280777539, 61.37931034482756
98.67170626349892, 66.03448275862067
98.58531317494601, 82.24137931034483
98.52051835853132, 90.34482758620689
98.2829373650108, 96.20689655172413
97.7645788336933, 97.84482758620689
97.20302375809936, 98.79310344827586
96.20950323974083, 99.48275862068965
95.45356371490281, 99.56896551724138
92.32181425485962, 99.74137931034483
90.24838012958963, 99.82758620689656
88.08855291576674, 99.74137931034483
84.71922246220302, 99.91379310344827
